 1122584.17453              0.092381494971               3.66099005671             
 1568927.66965              0.092381472209               3.66099299325             
 446343.495125              0.092381519788               3.66099152505             
             
 1011028.55734              0.093477895547               1.03033921166             
  1903796.6877              0.093477787135               1.03034106646             
 892768.130355              0.093478010306               1.03034013914             
             
 787957.292781              0.102282774195               4.69551461372             
 2015437.76631              0.102282698318               4.69551264574             
 1227480.47353              0.102282620213               4.69551067782             
             
 334626.881746              0.081142308209              0.575179349638             
 1227480.47353              0.081142056392              0.575178330111             
 892853.591785              0.081141800495               0.57517731109             
             
 1011028.55734               0.09649288902              0.910583310131             
 2127086.85392              0.096492921388              0.910581896643             
 1116058.29658              0.096492924362              0.910584723812             
             
 1011028.55734                0.1059214344               5.24394502736             
 2238743.31869              0.105921585963               5.24394273409             
 1227714.76135              0.105921698767                5.2439404397             
             
